Time,Type,Price,Amount,RSI,Volatility,MarketState,Result,Profit,DayPnL
2025-09-19 11:41:00,LONG,4556.07,10,24.1,5.43,Normal,LOSS,-10.0,-35.0
2025-09-19 11:42:00,LONG,4553.96,10,22.9,5.94,Normal,LOSS,-10.0,-45.0
2025-09-19 11:42:00,STOP,0,0,0,0,STOPPED,STOP,0,-45.0
2025-09-20 10:11:00,LONG,4456.3,10,28.1,1.66,Quiet,LOSS,-10.0,-10.0
2025-09-20 10:12:00,LONG,4455.34,10,26.5,1.74,Quiet,WIN,8.0,-2.0
2025-09-20 12:40:00,SHORT,4470.01,10,70.5,1.30,Quiet,LOSS,-10.0,-12.0
2025-09-20 12:41:00,SHORT,4471.39,10,73.7,1.34,Quiet,LOSS,-10.0,-22.0
2025-09-20 12:54:00,SHORT,4473.98,10,71.5,1.44,Quiet,WIN,8.0,-14.0
2025-09-20 13:34:00,SHORT,4480.25,15,77.0,1.28,Quiet,WIN,12.0,-2.0
2025-09-20 14:13:00,LONG,4468.65,10,29.5,0.99,Quiet,WIN,8.0,6.0
2025-09-20 15:31:00,LONG,4467.87,10,29.4,0.86,Quiet,WIN,8.0,14.0
2025-09-20 15:33:00,LONG,4467.22,10,27.3,0.90,Quiet,WIN,8.0,22.0
2025-09-20 15:42:00,SHORT,4475.54,10,70.3,1.29,Quiet,LOSS,-10.0,12.0
2025-09-20 15:57:00,SHORT,4479.35,10,72.1,1.58,Quiet,LOSS,-10.0,2.0
2025-09-20 15:58:00,SHORT,4479.04,10,70.2,1.52,Quiet,WIN,8.0,10.0
2025-09-20 15:59:00,SHORT,4480.0,10,72.6,1.55,Quiet,WIN,8.0,18.0
2025-09-20 16:00:00,SHORT,4480.72,10,74.3,1.50,Quiet,WIN,8.0,26.0
2025-09-20 16:54:00,LONG,4468.01,10,29.0,1.21,Quiet,LOSS,-10.0,16.0
2025-09-20 16:55:00,LONG,4465.81,15,24.3,1.29,Quiet,WIN,12.0,28.0
2025-09-20 16:56:00,LONG,4465.83,15,24.3,1.30,Quiet,WIN,12.0,40.0
2025-09-20 16:57:00,LONG,4465.82,15,24.3,1.27,Quiet,WIN,12.0,52.0
2025-09-20 16:58:00,LONG,4464.49,15,21.7,1.34,Quiet,WIN,12.0,64.0
2025-09-20 17:31:00,LONG,4460.5,10,26.7,1.09,Quiet,LOSS,-10.0,54.0
2025-09-20 17:32:00,LONG,4459.47,15,24.6,1.20,Quiet,WIN,12.0,66.0
2025-09-20 17:33:00,LONG,4457.4,15,21.0,1.33,Quiet,WIN,12.0,78.0
2025-09-20 17:34:00,LONG,4455.31,15,18.1,1.38,Quiet,WIN,12.0,90.0
2025-09-20 17:35:00,LONG,4455.18,15,17.9,1.50,Quiet,WIN,12.0,102.0
2025-09-21 09:44:00,LONG,4477.89,10,28.0,1.01,Quiet,LOSS,-10.0,-10.0
2025-09-21 10:14:00,SHORT,4484.98,10,70.7,1.15,Quiet,WIN,8.0,-2.0
2025-09-21 10:22:00,LONG,4460.2,10,20.2,2.75,Normal,WIN,8.0,6.0
2025-09-21 12:12:00,LONG,4468.44,10,29.3,1.13,Quiet,WIN,8.0,14.0
2025-09-21 12:13:00,LONG,4467.9,10,28.1,1.11,Quiet,WIN,8.0,22.0
2025-09-21 12:14:00,LONG,4466.87,10,25.9,1.12,Quiet,WIN,8.0,30.0
2025-09-21 13:47:00,SHORT,4473.27,10,71.5,0.95,Quiet,LOSS,-10.0,20.0
2025-09-21 13:48:00,SHORT,4473.07,10,70.1,0.92,Quiet,LOSS,-10.0,10.0
2025-09-21 13:49:00,SHORT,4473.65,10,71.8,0.93,Quiet,LOSS,-10.0,0.0
2025-09-21 13:50:00,SHORT,4474.87,15,75.0,0.99,Quiet,LOSS,-15.0,-15.0
2025-09-21 13:54:00,SHORT,4475.23,10,70.6,0.90,Quiet,LOSS,-10.0,-25.0
2025-09-21 13:57:00,SHORT,4476.1,10,73.0,0.75,Quiet,LOSS,-10.0,-35.0
2025-09-21 14:01:00,SHORT,4478.0,10,72.3,0.90,Quiet,LOSS,-10.0,-45.0
2025-09-21 14:01:00,STOP,0,0,0,0,STOPPED,STOP,0,-45.0
2025-09-22 10:32:00,LONG,4294.42,10,24.5,7.00,Normal,LOSS,-10.0,-10.0
2025-09-22 10:34:00,LONG,4283.61,10,23.2,9.30,Normal,WIN,8.0,-2.0
2025-09-22 13:05:00,LONG,4285.83,10,29.9,1.94,Quiet,WIN,8.0,6.0
2025-09-22 13:09:00,LONG,4281.84,10,23.8,2.31,Normal,WIN,8.0,14.0
2025-09-22 13:10:00,LONG,4280.79,10,22.2,2.38,Normal,WIN,8.0,22.0
2025-09-22 14:02:00,LONG,4160.48,15,5.0,14.68,Normal,LOSS,-15.0,7.0
2025-09-22 14:05:00,LONG,4131.94,10,24.6,26.82,Normal,WIN,8.0,15.0
2025-09-22 17:40:00,LONG,4162.99,10,23.8,4.50,Normal,LOSS,-10.0,5.0
2025-09-22 17:54:00,LONG,4142.0,10,23.5,6.32,Normal,WIN,8.0,13.0
2025-09-23 09:13:00,LONG,4176.49,10,22.6,2.87,Normal,WIN,8.0,8.0
2025-09-23 09:14:00,LONG,4175.06,10,21.0,2.94,Normal,WIN,8.0,16.0
2025-09-23 09:15:00,LONG,4175.28,10,22.0,2.93,Normal,WIN,8.0,24.0
2025-09-23 09:43:00,LONG,4170.57,10,25.0,3.50,Normal,LOSS,-10.0,14.0
2025-09-23 10:00:00,LONG,4162.23,10,24.4,3.65,Normal,WIN,8.0,22.0
2025-09-23 11:05:00,LONG,4128.73,10,24.3,4.83,Normal,WIN,8.0,30.0
2025-09-23 11:09:00,LONG,4123.36,10,23.1,5.03,Normal,WIN,8.0,38.0
2025-09-23 11:11:00,LONG,4121.51,10,24.9,5.23,Normal,WIN,8.0,46.0
2025-09-23 11:12:00,LONG,4115.59,10,21.4,5.56,Normal,WIN,8.0,54.0
2025-09-23 11:28:00,SHORT,4176.71,10,76.4,6.82,Normal,LOSS,-10.0,44.0
2025-09-23 11:29:00,SHORT,4176.12,10,75.5,6.69,Normal,LOSS,-10.0,34.0
2025-09-23 11:31:00,SHORT,4184.74,10,78.6,6.92,Normal,LOSS,-10.0,24.0
2025-09-23 11:34:00,SHORT,4191.31,10,78.0,6.92,Normal,WIN,8.0,32.0
2025-09-23 11:35:00,SHORT,4190.7,10,77.1,6.88,Normal,WIN,8.0,40.0
2025-09-23 12:29:00,LONG,4162.75,10,24.9,2.89,Normal,WIN,8.0,48.0
2025-09-23 12:30:00,LONG,4161.92,10,24.0,2.54,Normal,WIN,8.0,56.0
2025-09-23 12:33:00,LONG,4154.41,10,20.6,2.90,Normal,WIN,8.0,64.0
2025-09-23 12:34:00,LONG,4155.7,10,24.1,3.04,Normal,WIN,8.0,72.0
2025-09-23 14:36:00,SHORT,4212.02,15,80.2,3.34,Normal,WIN,12.0,84.0
2025-09-23 17:46:00,LONG,4188.88,10,24.4,3.35,Normal,WIN,8.0,92.0
2025-09-23 17:47:00,LONG,4187.85,10,23.3,3.41,Normal,WIN,8.0,100.0
2025-09-23 17:50:00,LONG,4186.67,10,24.7,3.15,Normal,WIN,8.0,108.0
2025-09-24 10:12:00,LONG,4176.65,15,23.5,1.75,Quiet,LOSS,-15.0,-15.0
2025-09-24 10:13:00,LONG,4172.63,15,18.9,1.94,Quiet,LOSS,-15.0,-30.0
2025-09-24 10:14:00,LONG,4170.55,15,17.0,2.17,Normal,LOSS,-15.0,-45.0
2025-09-24 10:14:00,STOP,0,0,0,0,STOPPED,STOP,0,-45.0
2025-09-25 10:20:00,LONG,4069.95,10,23.8,6.61,Normal,WIN,8.0,8.0
2025-09-25 10:21:00,LONG,4064.84,10,21.3,6.68,Normal,WIN,8.0,16.0
2025-09-25 10:33:00,SHORT,4132.69,10,77.9,8.77,Normal,WIN,8.0,24.0
2025-09-25 11:20:00,LONG,4070.64,10,22.2,4.71,Normal,LOSS,-10.0,14.0
2025-09-25 11:21:00,LONG,4070.0,10,21.8,4.93,Normal,LOSS,-10.0,4.0
2025-09-25 11:22:00,LONG,4064.95,15,18.9,5.06,Normal,LOSS,-15.0,-11.0
2025-09-25 11:23:00,LONG,4062.24,15,17.5,5.61,Normal,LOSS,-15.0,-26.0
2025-09-25 11:25:00,LONG,4053.1,15,13.8,6.87,Normal,LOSS,-15.0,-41.0
2025-09-25 11:30:00,LONG,4034.97,15,13.6,8.76,Normal,WIN,12.0,-29.0
2025-09-25 11:31:00,LONG,4029.34,15,12.1,9.18,Normal,WIN,12.0,-17.0
2025-09-25 12:20:00,LONG,4009.66,10,23.9,7.56,Normal,WIN,8.0,-9.0
2025-09-25 16:48:00,LONG,4004.26,10,23.8,3.42,Normal,WIN,8.0,-1.0
2025-09-25 17:17:00,SHORT,4041.93,10,78.5,4.21,Normal,WIN,8.0,7.0
2025-09-25 17:18:00,SHORT,4040.53,10,75.3,4.27,Normal,WIN,8.0,15.0
2025-09-25 17:19:00,SHORT,4043.91,10,77.7,4.43,Normal,WIN,8.0,23.0
2025-09-26 12:43:00,LONG,3939.03,10,24.3,3.73,Normal,WIN,8.0,8.0
2025-09-26 13:47:00,LONG,3938.61,10,23.8,2.47,Normal,LOSS,-10.0,-2.0
2025-09-26 13:48:00,LONG,3935.12,15,19.7,2.52,Normal,LOSS,-15.0,-17.0
2025-09-26 13:49:00,LONG,3931.94,15,16.9,2.78,Normal,LOSS,-15.0,-32.0
2025-09-26 13:50:00,LONG,3927.66,15,13.9,2.99,Normal,LOSS,-15.0,-47.0
2025-09-26 13:50:00,STOP,0,0,0,0,STOPPED,STOP,0,-47.0
2025-09-27 11:28:00,SHORT,4022.0,15,76.2,1.45,Quiet,LOSS,-15.0,-15.0
2025-09-27 11:29:00,SHORT,4021.96,15,76.1,1.52,Quiet,LOSS,-15.0,-30.0
2025-09-27 11:30:00,SHORT,4021.64,10,74.4,1.51,Quiet,LOSS,-10.0,-40.0
2025-09-27 11:33:00,SHORT,4025.6,15,76.3,1.85,Quiet,WIN,12.0,-28.0
2025-09-27 12:13:00,LONG,4013.58,10,29.3,1.33,Quiet,WIN,8.0,-20.0
2025-09-27 12:14:00,LONG,4013.15,10,28.1,1.29,Quiet,WIN,8.0,-12.0
2025-09-27 12:15:00,LONG,4013.33,10,29.4,1.28,Quiet,WIN,8.0,-4.0
2025-09-27 12:30:00,SHORT,4024.65,10,71.6,1.69,Quiet,WIN,8.0,4.0
2025-09-27 12:31:00,SHORT,4025.87,10,73.8,1.71,Quiet,WIN,8.0,12.0
2025-09-27 13:13:00,LONG,4011.73,10,26.9,1.38,Quiet,WIN,8.0,20.0
2025-09-27 13:14:00,LONG,4011.11,10,25.5,1.31,Quiet,WIN,8.0,28.0
2025-09-27 15:39:00,LONG,4006.61,10,27.9,1.53,Quiet,WIN,8.0,36.0
2025-09-27 16:07:00,LONG,3995.68,10,24.0,2.18,Normal,LOSS,-10.0,26.0
2025-09-27 16:08:00,LONG,3987.62,15,16.8,2.56,Normal,WIN,12.0,38.0
2025-09-27 16:09:00,LONG,3989.7,10,23.2,2.89,Normal,WIN,8.0,46.0
2025-09-27 16:10:00,LONG,3986.07,10,20.3,3.08,Normal,WIN,8.0,54.0
2025-09-27 17:10:00,LONG,3974.0,10,23.7,2.50,Normal,WIN,8.0,62.0
2025-09-27 17:11:00,LONG,3972.37,10,21.7,2.53,Normal,WIN,8.0,70.0
2025-09-27 17:57:00,SHORT,3995.0,10,70.0,1.91,Quiet,WIN,8.0,78.0
2025-09-27 18:36:00,SHORT,4002.26,10,77.2,2.39,Normal,LOSS,-10.0,68.0
2025-09-27 18:37:00,SHORT,4009.16,15,83.3,2.97,Normal,WIN,12.0,80.0
2025-09-27 18:38:00,SHORT,4007.73,10,78.6,3.08,Normal,LOSS,-10.0,70.0
2025-09-27 18:39:00,SHORT,4012.62,15,82.3,3.35,Normal,WIN,12.0,82.0
2025-09-27 19:56:00,LONG,3998.57,10,29.1,1.41,Quiet,LOSS,-10.0,72.0
2025-09-28 09:09:00,LONG,4002.51,10,23.7,3.16,Normal,WIN,8.0,8.0
2025-09-28 13:29:00,SHORT,4010.04,10,71.5,1.08,Quiet,LOSS,-10.0,-2.0
2025-09-28 13:30:00,SHORT,4009.89,10,70.4,1.05,Quiet,LOSS,-10.0,-12.0
2025-09-28 13:32:00,SHORT,4017.31,15,82.3,1.49,Quiet,WIN,12.0,0.0
2025-09-28 13:34:00,SHORT,4015.51,10,70.9,1.64,Quiet,WIN,8.0,8.0
2025-09-28 14:29:00,LONG,4002.6,10,29.7,1.67,Quiet,LOSS,-10.0,-2.0
2025-09-28 14:30:00,LONG,3998.63,15,23.7,1.91,Quiet,WIN,12.0,10.0
2025-09-28 14:31:00,LONG,3996.88,15,21.6,1.94,Quiet,WIN,12.0,22.0
2025-09-28 14:32:00,LONG,3995.21,15,19.8,2.03,Normal,WIN,12.0,34.0
2025-09-28 14:33:00,LONG,3995.01,15,19.6,2.06,Normal,WIN,12.0,46.0
2025-09-28 18:05:00,LONG,3987.21,15,23.2,1.96,Quiet,WIN,12.0,58.0
2025-09-28 18:06:00,LONG,3985.25,10,20.4,2.08,Normal,WIN,8.0,66.0
2025-09-28 19:23:00,LONG,3986.19,10,28.7,1.42,Quiet,WIN,8.0,74.0
2025-09-28 19:24:00,LONG,3986.4,10,30.0,1.47,Quiet,WIN,8.0,82.0
2025-09-28 19:25:00,LONG,3985.81,10,28.5,1.51,Quiet,WIN,8.0,90.0
2025-09-28 19:27:00,LONG,3983.96,10,26.8,1.63,Quiet,WIN,8.0,98.0
2025-09-28 19:28:00,LONG,3983.95,10,26.8,1.68,Quiet,WIN,8.0,106.0
2025-09-29 13:05:00,LONG,4110.66,10,28.8,1.91,Quiet,LOSS,-10.0,-10.0
2025-09-29 13:06:00,LONG,4109.6,10,26.6,1.90,Quiet,LOSS,-10.0,-20.0
2025-09-29 13:07:00,LONG,4108.21,15,24.0,1.82,Quiet,LOSS,-15.0,-35.0
2025-09-29 13:08:00,LONG,4106.42,15,21.2,1.97,Quiet,LOSS,-15.0,-50.0
2025-09-29 13:08:00,STOP,0,0,0,0,STOPPED,STOP,0,-50.0
2025-09-30 15:35:00,LONG,4181.88,10,27.1,1.94,Quiet,LOSS,-10.0,-10.0
2025-09-30 15:36:00,LONG,4179.48,10,23.9,2.02,Normal,LOSS,-10.0,-20.0
2025-09-30 15:40:00,LONG,4176.27,10,24.7,2.39,Normal,WIN,8.0,-12.0
2025-09-30 18:01:00,LONG,4135.67,10,24.2,4.43,Normal,WIN,8.0,-4.0
2025-10-01 16:11:00,SHORT,4152.12,10,75.5,2.35,Normal,LOSS,-10.0,-10.0
2025-10-01 16:31:00,SHORT,4175.35,15,81.0,4.81,Normal,LOSS,-15.0,-25.0
2025-10-01 16:33:00,SHORT,4185.68,10,77.1,5.96,Normal,LOSS,-10.0,-35.0
2025-10-01 16:34:00,SHORT,4187.61,10,77.9,6.18,Normal,LOSS,-10.0,-45.0
2025-10-01 16:34:00,STOP,0,0,0,0,STOPPED,STOP,0,-45.0
2025-10-02 09:46:00,SHORT,4369.46,10,76.4,3.10,Normal,LOSS,-10.0,-10.0
2025-10-02 09:47:00,SHORT,4373.87,10,79.8,3.17,Normal,LOSS,-10.0,-20.0
2025-10-02 09:48:00,SHORT,4377.23,15,81.9,3.14,Normal,LOSS,-15.0,-35.0
2025-10-02 09:49:00,SHORT,4387.05,15,86.5,3.72,Normal,LOSS,-15.0,-50.0
2025-10-02 09:49:00,STOP,0,0,0,0,STOPPED,STOP,0,-50.0
2025-10-03 10:12:00,SHORT,4491.01,10,75.9,3.43,Normal,WIN,8.0,8.0
2025-10-03 11:06:00,SHORT,4531.65,10,76.7,5.05,Normal,WIN,8.0,16.0
2025-10-03 11:07:00,SHORT,4541.4,15,80.8,5.47,Normal,WIN,12.0,28.0
2025-10-03 11:08:00,SHORT,4549.27,15,83.3,6.19,Normal,WIN,12.0,40.0
2025-10-03 13:48:00,LONG,4466.93,10,23.6,2.45,Normal,WIN,8.0,48.0
2025-10-03 13:49:00,LONG,4466.93,10,23.6,2.55,Normal,WIN,8.0,56.0
2025-10-03 13:50:00,LONG,4467.1,10,24.4,2.47,Normal,WIN,8.0,64.0
2025-10-03 14:52:00,LONG,4460.14,10,23.8,2.99,Normal,WIN,8.0,72.0
2025-10-03 16:16:00,LONG,4436.22,10,23.0,3.64,Normal,WIN,8.0,80.0
2025-10-03 16:17:00,LONG,4432.63,10,20.3,3.82,Normal,WIN,8.0,88.0
2025-10-03 16:18:00,LONG,4427.03,15,16.9,4.06,Normal,WIN,12.0,100.0
2025-10-03 18:41:00,SHORT,4486.15,10,71.4,1.91,Quiet,LOSS,-10.0,90.0
2025-10-03 18:42:00,SHORT,4489.18,15,75.5,1.92,Quiet,WIN,12.0,102.0
2025-10-03 18:43:00,SHORT,4490.56,15,77.1,1.93,Quiet,WIN,12.0,114.0
2025-10-04 09:50:00,LONG,4468.25,10,20.3,3.07,Normal,WIN,8.0,8.0
2025-10-04 12:31:00,LONG,4477.88,10,29.7,1.70,Quiet,WIN,8.0,16.0
2025-10-04 12:32:00,LONG,4477.69,10,29.2,1.71,Quiet,WIN,8.0,24.0
2025-10-04 14:03:00,SHORT,4507.22,10,73.6,1.89,Quiet,WIN,8.0,32.0
2025-10-04 14:05:00,SHORT,4507.8,10,70.3,1.95,Quiet,WIN,8.0,40.0
2025-10-04 16:40:00,LONG,4485.72,10,29.0,1.95,Quiet,WIN,8.0,48.0
2025-10-04 16:41:00,LONG,4484.45,10,26.6,1.96,Quiet,WIN,8.0,56.0
2025-10-04 16:43:00,LONG,4482.83,15,23.7,1.93,Quiet,WIN,12.0,68.0
2025-10-04 16:44:00,LONG,4482.66,10,23.4,1.99,Normal,WIN,8.0,76.0
2025-10-04 18:27:00,SHORT,4502.01,10,71.9,1.31,Quiet,WIN,8.0,84.0
2025-10-04 18:42:00,LONG,4487.35,10,29.7,1.94,Quiet,LOSS,-10.0,74.0
2025-10-04 18:43:00,LONG,4483.81,10,24.8,2.06,Normal,LOSS,-10.0,64.0
2025-10-04 19:58:00,LONG,4479.13,10,28.0,1.68,Quiet,LOSS,-10.0,54.0
2025-10-05 10:29:00,SHORT,4486.47,10,70.0,1.27,Quiet,LOSS,-10.0,-10.0
2025-10-05 10:30:00,SHORT,4490.71,15,77.6,1.43,Quiet,LOSS,-15.0,-25.0
2025-10-05 10:31:00,SHORT,4499.45,15,85.7,2.02,Normal,LOSS,-15.0,-40.0
2025-10-05 10:33:00,SHORT,4518.43,15,92.3,3.53,Normal,WIN,12.0,-28.0
2025-10-05 10:35:00,SHORT,4534.48,15,94.7,5.14,Normal,WIN,12.0,-16.0
2025-10-05 10:39:00,SHORT,4531.75,15,83.7,6.85,Normal,WIN,12.0,-4.0
2025-10-05 11:01:00,SHORT,4554.47,10,75.6,8.18,Normal,LOSS,-10.0,-14.0
2025-10-05 11:05:00,SHORT,4565.53,10,77.2,7.77,Normal,WIN,8.0,-6.0
2025-10-05 12:48:00,SHORT,4576.01,10,77.6,5.84,Normal,WIN,8.0,2.0
2025-10-05 12:49:00,SHORT,4585.12,15,80.9,6.60,Normal,WIN,12.0,14.0
2025-10-05 16:02:00,SHORT,4615.69,10,78.8,6.44,Normal,WIN,8.0,22.0
2025-10-06 09:32:00,SHORT,4537.97,10,75.3,5.49,Normal,WIN,8.0,8.0
2025-10-06 14:03:00,SHORT,4536.79,10,77.6,2.60,Normal,LOSS,-10.0,-2.0
2025-10-06 14:04:00,SHORT,4537.48,10,78.3,2.66,Normal,LOSS,-10.0,-12.0
2025-10-06 14:05:00,SHORT,4537.35,10,77.9,2.63,Normal,LOSS,-10.0,-22.0
2025-10-06 14:07:00,SHORT,4542.96,10,78.3,3.07,Normal,LOSS,-10.0,-32.0
2025-10-06 14:08:00,SHORT,4544.34,10,79.3,3.05,Normal,WIN,8.0,-24.0
2025-10-06 14:16:00,SHORT,4551.01,10,76.4,3.69,Normal,WIN,8.0,-16.0
2025-10-06 14:30:00,SHORT,4560.19,10,75.2,4.12,Normal,LOSS,-10.0,-26.0
2025-10-06 14:31:00,SHORT,4560.42,10,75.3,4.16,Normal,LOSS,-10.0,-36.0
2025-10-06 14:32:00,SHORT,4561.99,10,76.6,4.07,Normal,LOSS,-10.0,-46.0
2025-10-06 14:32:00,STOP,0,0,0,0,STOPPED,STOP,0,-46.0
2025-10-07 12:33:00,SHORT,4697.91,10,75.9,2.62,Normal,LOSS,-10.0,-10.0
2025-10-07 12:34:00,SHORT,4699.5,10,77.6,2.68,Normal,LOSS,-10.0,-20.0
2025-10-07 12:35:00,SHORT,4702.53,15,80.4,2.76,Normal,LOSS,-15.0,-35.0
2025-10-07 12:36:00,SHORT,4702.53,15,80.4,2.84,Normal,LOSS,-15.0,-50.0
2025-10-07 12:36:00,STOP,0,0,0,0,STOPPED,STOP,0,-50.0
2025-10-08 11:22:00,LONG,4445.35,10,20.6,4.85,Normal,LOSS,-10.0,-10.0
2025-10-08 11:27:00,LONG,4435.19,10,23.0,5.90,Normal,WIN,8.0,-2.0
2025-10-08 13:23:00,LONG,4434.96,10,24.9,3.77,Normal,WIN,8.0,6.0
2025-10-08 13:24:00,LONG,4432.36,10,22.4,3.74,Normal,WIN,8.0,14.0
2025-10-08 13:26:00,LONG,4428.58,10,23.9,4.07,Normal,WIN,8.0,22.0
2025-10-08 13:27:00,LONG,4422.55,15,19.8,4.25,Normal,WIN,12.0,34.0
2025-10-08 16:34:00,SHORT,4479.99,10,75.1,3.58,Normal,LOSS,-10.0,24.0
2025-10-08 16:36:00,SHORT,4483.15,10,77.5,3.71,Normal,LOSS,-10.0,14.0
2025-10-08 16:41:00,SHORT,4486.45,10,78.1,3.72,Normal,WIN,8.0,22.0
2025-10-08 16:42:00,SHORT,4488.23,10,79.6,3.69,Normal,WIN,8.0,30.0
2025-10-08 16:43:00,SHORT,4488.52,10,79.9,3.81,Normal,WIN,8.0,38.0
2025-10-08 16:44:00,SHORT,4492.3,15,82.8,3.87,Normal,WIN,12.0,50.0
2025-10-09 09:37:00,LONG,4467.9,10,25.0,5.81,Normal,WIN,8.0,8.0
2025-10-09 09:39:00,LONG,4461.72,10,21.0,5.72,Normal,WIN,8.0,16.0
2025-10-09 09:40:00,LONG,4462.6,10,22.9,4.72,Normal,WIN,8.0,24.0
2025-10-09 10:41:00,LONG,4430.86,10,24.9,4.19,Normal,LOSS,-10.0,14.0
2025-10-09 10:42:00,LONG,4429.01,10,23.5,4.26,Normal,LOSS,-10.0,4.0
2025-10-09 10:57:00,LONG,4402.72,10,24.8,7.06,Normal,WIN,8.0,12.0
2025-10-09 16:10:00,LONG,4406.5,10,24.6,3.18,Normal,LOSS,-10.0,2.0
2025-10-09 16:11:00,LONG,4406.52,10,24.7,3.07,Normal,LOSS,-10.0,-8.0
2025-10-09 16:17:00,LONG,4389.44,10,22.5,5.63,Normal,LOSS,-10.0,-18.0
2025-10-09 16:28:00,LONG,4352.75,10,24.2,10.16,Normal,LOSS,-10.0,-28.0
2025-10-09 16:29:00,LONG,4352.46,10,24.1,10.17,Normal,LOSS,-10.0,-38.0
2025-10-09 16:30:00,LONG,4338.0,15,19.6,11.03,Normal,WIN,12.0,-26.0
2025-10-10 09:42:00,LONG,4370.91,10,24.6,2.48,Normal,WIN,8.0,8.0
2025-10-10 10:08:00,LONG,4357.71,10,22.8,3.32,Normal,WIN,8.0,16.0
2025-10-10 11:05:00,LONG,4346.62,10,24.4,3.70,Normal,WIN,8.0,24.0
2025-10-10 11:31:00,SHORT,4381.63,10,77.6,4.22,Normal,WIN,8.0,32.0
2025-10-10 11:32:00,SHORT,4387.49,15,80.8,4.31,Normal,WIN,12.0,44.0
2025-10-10 11:55:00,LONG,4352.5,10,23.7,4.62,Normal,LOSS,-10.0,34.0
2025-10-10 11:56:00,LONG,4345.92,10,20.4,5.01,Normal,WIN,8.0,42.0
2025-10-10 11:57:00,LONG,4347.98,10,24.0,5.24,Normal,WIN,8.0,50.0
2025-10-10 12:00:00,LONG,4345.01,10,24.5,5.51,Normal,WIN,8.0,58.0
2025-10-10 13:25:00,SHORT,4357.24,10,75.1,3.96,Normal,WIN,8.0,66.0
2025-10-10 13:26:00,SHORT,4357.53,10,75.3,3.86,Normal,WIN,8.0,74.0
2025-10-10 14:53:00,LONG,4320.58,10,23.0,5.53,Normal,LOSS,-10.0,64.0
2025-10-11 09:19:00,LONG,3778.24,10,22.6,9.00,Normal,LOSS,-10.0,-10.0
2025-10-11 09:20:00,LONG,3777.04,10,22.1,9.29,Normal,LOSS,-10.0,-20.0
2025-10-11 09:21:00,LONG,3779.16,10,24.8,9.32,Normal,LOSS,-10.0,-30.0
2025-10-11 09:22:00,LONG,3777.88,10,24.2,9.36,Normal,LOSS,-10.0,-40.0
2025-10-11 09:23:00,LONG,3778.4,10,24.9,9.20,Normal,LOSS,-10.0,-50.0
2025-10-11 09:23:00,STOP,0,0,0,0,STOPPED,STOP,0,-50.0
2025-10-12 11:23:00,SHORT,3782.25,10,76.2,8.70,Normal,LOSS,-10.0,-10.0
2025-10-12 11:24:00,SHORT,3785.41,10,77.4,8.76,Normal,WIN,8.0,-2.0
2025-10-12 11:25:00,SHORT,3783.97,10,75.5,8.56,Normal,LOSS,-10.0,-12.0
2025-10-13 14:33:00,SHORT,4168.54,10,75.2,5.87,Normal,WIN,8.0,8.0
2025-10-13 14:34:00,SHORT,4174.17,10,78.2,6.15,Normal,WIN,8.0,16.0
2025-10-13 17:14:00,LONG,4147.61,10,22.0,4.79,Normal,LOSS,-10.0,6.0
2025-10-13 17:15:00,LONG,4147.37,10,21.9,4.85,Normal,WIN,8.0,14.0
2025-10-13 17:16:00,LONG,4147.77,10,22.8,5.03,Normal,WIN,8.0,22.0
2025-10-13 19:29:00,LONG,4073.1,10,20.8,8.99,Normal,LOSS,-10.0,12.0
2025-10-14 11:10:00,LONG,4139.25,10,23.5,7.07,Normal,WIN,8.0,8.0
2025-10-14 12:51:00,LONG,4091.33,10,20.9,7.42,Normal,WIN,8.0,16.0
2025-10-14 12:52:00,LONG,4094.0,10,24.5,7.54,Normal,WIN,8.0,24.0
2025-10-14 12:53:00,LONG,4089.22,10,22.5,7.69,Normal,WIN,8.0,32.0
2025-10-14 12:55:00,LONG,4085.89,10,24.7,7.86,Normal,WIN,8.0,40.0
2025-10-14 14:45:00,LONG,3992.79,10,24.7,11.07,Normal,WIN,8.0,48.0
2025-10-14 14:47:00,LONG,3983.8,10,23.8,11.73,Normal,WIN,8.0,56.0
2025-10-14 14:48:00,LONG,3970.0,10,20.3,12.63,Normal,WIN,8.0,64.0
2025-10-14 18:20:00,LONG,3931.46,10,22.0,8.77,Normal,LOSS,-10.0,54.0
2025-10-14 18:33:00,LONG,3891.03,10,20.2,12.30,Normal,WIN,8.0,62.0
2025-10-15 12:22:00,SHORT,4106.75,10,78.4,4.85,Normal,WIN,8.0,8.0
2025-10-15 12:52:00,SHORT,4120.23,10,76.7,4.82,Normal,WIN,8.0,16.0
2025-10-15 14:26:00,LONG,4074.24,10,23.4,5.85,Normal,WIN,8.0,24.0
2025-10-15 16:32:00,SHORT,4192.15,10,75.6,10.51,Normal,LOSS,-10.0,14.0
2025-10-15 16:33:00,SHORT,4200.79,10,77.8,11.33,Normal,WIN,8.0,22.0
2025-10-15 16:34:00,SHORT,4200.89,10,77.8,12.04,Normal,WIN,8.0,30.0
2025-10-15 16:35:00,SHORT,4201.23,10,77.9,12.17,Normal,WIN,8.0,38.0
2025-10-16 12:44:00,LONG,4004.91,15,18.8,2.91,Normal,WIN,12.0,12.0
2025-10-16 12:45:00,LONG,4006.51,10,23.9,3.00,Normal,LOSS,-10.0,2.0
